6510	1.377824e-03	1.885313e+00	1.127266e+01	2.267239e+00	5.305600e-03	2.214400e-05	34.456596	4.626250e+02
6610	1.398272e-03	1.933729e+00	1.172606e+01	2.337644e+00	5.424672e-03	1.942400e-05	35.134792	8.311250e+02
6710	1.531296e-03	1.984577e+00	1.217833e+01	2.408813e+00	5.516864e-03	1.952000e-05	35.829941	1.386812e+03
6810	1.419296e-03	2.034165e+00	1.264412e+01	2.480995e+00	5.618048e-03	1.945600e-05	36.525093	4.136250e+02
6910	1.409728e-03	2.125185e+00	1.314751e+01	2.554139e+00	5.762464e-03	2.265600e-05	37.237198	2.494000e+03
7010	1.450304e-03	2.184847e+00	1.362489e+01	2.629140e+00	5.859168e-03	5.136000e-05	37.949306	2.728750e+02
7110	2.101632e-03	2.251959e+00	1.409448e+01	2.704552e+00	5.944544e-03	1.564800e-05	38.678364	4.951250e+02
7210	1.466464e-03	2.364193e+00	1.463730e+01	2.781221e+00	6.060544e-03	1.568000e-05	39.424381	6.965000e+02
7310	1.517184e-03	2.418554e+00	1.514100e+01	2.858857e+00	6.173312e-03	1.948800e-05	40.170395	1.152800e+04
7410	1.517696e-03	2.491627e+00	1.576410e+01	2.937888e+00	6.285888e-03	2.355200e-05	40.933369	1.975375e+03
7510	1.561248e-03	2.545951e+00	1.644407e+01	3.017955e+00	6.399008e-03	2.179200e-05	41.713291	4.396250e+02
7610	1.590112e-03	2.621578e+00	1.705217e+01	3.098978e+00	6.499776e-03	1.984000e-05	42.493217	4.408750e+02
7710	1.593056e-03	2.668793e+00	1.765631e+01	3.180950e+00	6.656736e-03	3.027200e-05	43.290100	4.826125e+03
7810	1.600704e-03	2.750541e+00	1.825816e+01	3.264713e+00	6.764928e-03	2.204800e-05	44.086979	1.288000e+03
7910	1.629472e-03	2.818021e+00	1.889839e+01	3.348504e+00	6.884480e-03	2.006400e-05	44.900814	7.728750e+02
8010	1.643520e-03	2.901795e+00	1.951549e+01	3.433240e+00	6.956096e-03	2.188800e-05	45.731606	8.283750e+02
8110	1.664704e-03	2.992202e+00	2.012768e+01	3.519257e+00	7.103360e-03	1.574400e-05	46.562393	2.501875e+02
8210	1.687456e-03	3.119730e+00	2.076256e+01	3.606776e+00	7.193120e-03	2.262400e-05	47.444050	4.054375e+02
8310	1.705568e-03	3.194840e+00	2.145109e+01	3.693809e+00	7.307520e-03	1.977600e-05	48.291794	2.461738e+04
8410	1.747712e-03	3.253701e+00	2.219750e+01	3.784307e+00	7.423616e-03	2.275200e-05	49.156494	1.209625e+03
8510	1.764128e-03	3.332264e+00	2.302463e+01	3.874910e+00	7.563072e-03	2.003200e-05	50.038147	4.482500e+02
8610	1.764032e-03	3.407860e+00	2.376526e+01	3.967920e+00	7.679872e-03	2.249600e-05	50.919804	5.401875e+02
8710	1.907904e-03	3.469097e+00	2.450722e+01	4.060609e+00	7.821632e-03	1.603200e-05	51.818413	1.315500e+03
8810	1.914848e-03	3.551290e+00	2.525263e+01	4.153842e+00	7.928768e-03	2.243200e-05	52.717022	7.546250e+02
8910	1.958752e-03	3.613400e+00	2.604340e+01	4.248376e+00	8.050464e-03	2.041600e-05	53.632587	1.805000e+03
